order_id,order_date,customer_id,country,region,channel,product_category,product_name,unit_price,quantity,discount_rate,returned,gross_revenue,net_revenue
O586285,2024-09-29,C00004,Japan,Tohoku,Store,Grocery,Cereal,4.37,5,0.0,0,21.85,21.85
O109483,2025-07-11,C00072,USA,Midwest,Marketplace,Electronics,Headphones,102.71,3,0.05,0,308.13,292.72
O970810,2023-12-02,C00016,Korea,Seoul,Web,Sports,Dumbbell,14.57,2,0.2,0,29.14,23.31
O445116,2023-11-03,C00001,Japan,Kanto,Mobile,Home,Table,143.29,2,0.0,0,286.58,286.58
O655640,2023-11-14,C00348,USA,Midwest,Mobile,Beauty,Sunscreen,75.21,4,0.0,0,300.84,300.84
O481057,2023-12-12,C00147,USA,West,Mobile,Grocery,Olive Oil,22.65,4,0.0,0,90.6,90.6
O364114,2024-10-27,C00082,Japan,Chubu,Web,Grocery,Tea,18.33,3,0.05,0,54.99,52.24
O372968,2024-03-16,C00142,USA,West,Web,Apparel,Jeans,86.42,1,0.0,0,86.42,86.42
O627755,2024-12-19,C00024,Germany,Bavaria,Web,Apparel,Sneakers,41.18,1,0.0,0,41.18,41.18
O486598,2024-02-10,C00005,Korea,Busan,Mobile,Sports,Dumbbell,183.86,2,0.0,0,367.72,367.72
O239901,2023-10-27,C00029,UK,Northern Ireland,Web,Grocery,Pasta,39.29,1,0.05,0,39.29,37.33
O440148,2023-07-05,C00366,Germany,Bavaria,Web,Beauty,Cleanser,68.55,3,0.1,0,205.65,185.08
O503289,2024-06-20,C00131,Germany,North Rhine-Westphalia,Mobile,Electronics,Headphones,181.02,3,0.05,0,543.06,515.91
O663079,2025-05-25,C00371,Japan,Kyushu,Web,Electronics,Monitor,327.12,2,0.1,0,654.24,588.82
O498587,2025-04-16,C00694,Germany,North Rhine-Westphalia,Store,Sports,Water Bottle,52.16,5,0.2,0,260.8,208.64
O275526,2023-09-04,C00014,Korea,Seoul,Web,Sports,Dumbbell,78.72,2,0.1,0,157.44,141.7
O618884,2024-04-10,C00743,Germany,North Rhine-Westphalia,Web,Grocery,Pasta,37.78,5,0.05,1,188.9,0.0
O853142,2024-11-17,C00179,UK,England,Marketplace,Beauty,Moisturizer,28.86,1,0.0,0,28.86,28.86
O448517,2024-08-19,C00100,Korea,Gyeonggi,Store,Home,Lamp,36.91,4,0.0,0,147.64,147.64
O670671,2023-03-07,C00071,Korea,Gyeonggi,Mobile,Electronics,Mouse,241.22,5,0.0,0,1206.1,1206.1
O509622,2024-07-29,C00058,Japan,Tohoku,Mobile,Sports,Running Shoes,134.18,5,0.05,0,670.9,637.35
O367619,2023-02-07,C00003,Germany,Bavaria,Web,Grocery,Cereal,25.09,3,0.2,0,75.27,60.22
O888538,2023-04-24,C00002,Germany,Hamburg,Mobile,Electronics,Keyboard,107.57,2,0.0,0,215.14,215.14
O967383,2024-09-28,C00025,USA,South,Web,Home,Curtains,183.07,2,0.0,0,366.14,366.14
O262351,2023-04-10,C00010,Japan,Tohoku,Mobile,Home,Chair,68.15,3,0.1,0,204.45,184.0
O660391,2023-11-27,C00003,Korea,Gyeonggi,Web,Sports,Yoga Mat,209.21,5,0.2,0,1046.05,836.84
O930383,2024-07-27,C00001,USA,West,Mobile,Sports,Dumbbell,59.42,2,0.1,0,118.84,106.96
O583653,2024-09-30,C01063,UK,England,Web,Apparel,Cap,17.34,5,0.0,0,86.7,86.7
O584686,2024-03-10,C00011,Japan,Kyushu,Web,Grocery,Tea,24.01,5,0.05,0,120.05,114.05
O963657,2023-04-02,C01102,Korea,Seoul,Web,Electronics,Smartwatch,121.0,1,0.0,0,121.0,121.0
O665985,2025-02-17,C00091,Germany,North Rhine-Westphalia,Mobile,Sports,Water Bottle,142.74,5,0.05,0,713.7,678.02
O864021,2025-07-14,C00009,Korea,Gyeonggi,Web,Sports,Water Bottle,59.68,3,0.05,0,179.04,170.09
O193838,2025-05-15,C00006,UK,Northern Ireland,Mobile,Electronics,Monitor,199.83,4,0.1,0,799.32,719.39
O630643,2024-12-30,C00010,UK,Wales,Web,Sports,Running Shoes,49.34,2,0.0,0,98.68,98.68
O230731,2024-01-27,C00030,Korea,Busan,Mobile,Apparel,Jacket,72.89,2,0.2,0,145.78,116.62
O283452,2025-05-03,C00010,Germany,Hamburg,Web,Apparel,T-Shirt,33.43,3,0.0,1,100.29,0.0
O759312,2024-04-20,C00457,Germany,Hamburg,Marketplace,Electronics,Monitor,168.29,1,0.0,1,168.29,0.0
O882869,2023-05-13,C00031,Germany,Berlin,Web,Sports,Water Bottle,53.38,4,0.1,0,213.52,192.17
O910593,2025-04-08,C00082,Japan,Chubu,Web,Sports,Yoga Mat,181.75,4,0.0,0,727.0,727.0
O788402,2023-11-08,C00070,Japan,Kyushu,Web,Beauty,Moisturizer,89.69,1,0.0,0,89.69,89.69
O566969,2025-07-03,C00176,Korea,Incheon,Web,Sports,Running Shoes,46.7,2,0.0,0,93.4,93.4
O490647,2023-12-25,C01183,Japan,Chubu,Mobile,Home,Chair,29.9,3,0.0,0,89.7,89.7
O250773,2025-04-26,C00050,Korea,Gyeonggi,Web,Beauty,Serum,10.88,4,0.0,0,43.52,43.52
O807587,2024-06-07,C00023,Germany,Hamburg,Store,Sports,Yoga Mat,59.15,2,0.1,0,118.3,106.47
O817223,2024-03-31,C01038,USA,South,Mobile,Home,Chair,125.24,5,0.0,0,626.2,626.2
O214758,2023-10-17,C01185,Korea,Busan,Web,Beauty,Cleanser,52.79,3,0.2,0,158.37,126.7
O925777,2025-03-24,C00350,Japan,Kanto,Mobile,Electronics,Keyboard,390.02,3,0.1,0,1170.06,1053.05
O395904,2023-03-01,C00385,Korea,Gyeonggi,Web,Beauty,Sunscreen,96.73,1,0.1,0,96.73,87.06
O703159,2024-04-01,C00040,USA,Midwest,Web,Grocery,Pasta,5.89,4,0.15,0,23.56,20.03
O214922,2023-12-26,C00088,Germany,North Rhine-Westphalia,Web,Sports,Yoga Mat,45.06,5,0.1,0,225.3,202.77
O264576,2024-06-13,C00028,Korea,Daegu,Web,Apparel,T-Shirt,18.59,2,0.0,0,37.18,37.18
O644812,2023-09-05,C00139,Korea,Incheon,Web,Beauty,Sunscreen,23.48,3,0.15,0,70.44,59.87
O471222,2024-10-09,C00451,USA,West,Marketplace,Beauty,Mask,67.29,1,0.0,0,67.29,67.29
O124384,2024-01-11,C00032,Japan,Chubu,Mobile,Grocery,Cereal,5.84,2,0.0,0,11.68,11.68
O945851,2023-07-03,C00086,Korea,Daegu,Marketplace,Sports,Water Bottle,24.45,1,0.05,0,24.45,23.23
O898424,2023-07-11,C00339,Japan,Tohoku,Web,Sports,Dumbbell,36.58,4,0.0,0,146.32,146.32
O272422,2024-11-09,C00010,USA,West,Store,Sports,Water Bottle,151.24,5,0.05,0,756.2,718.39
O684867,2023-09-13,C00133,USA,South,Web,Home,Lamp,14.65,1,0.2,0,14.65,11.72
O253677,2023-10-27,C00340,USA,West,Web,Home,Lamp,242.71,4,0.05,0,970.84,922.3
O745622,2024-09-02,C00002,Germany,Bavaria,Store,Home,Lamp,101.39,3,0.0,0,304.17,304.17
O731610,2023-11-18,C00015,Korea,Incheon,Web,Home,Lamp,90.78,4,0.0,0,363.12,363.12
O771243,2024-01-14,C00001,UK,Northern Ireland,Web,Grocery,Tea,20.57,3,0.0,1,61.71,0.0
O588794,2023-08-27,C00001,UK,Northern Ireland,Store,Grocery,Coffee,22.16,5,0.0,0,110.8,110.8
O121462,2023-12-03,C00061,Japan,Kyushu,Mobile,Grocery,Cereal,18.54,1,0.05,0,18.54,17.61
O284259,2024-11-05,C00222,UK,Wales,Mobile,Beauty,Sunscreen,62.47,1,0.1,0,62.47,56.22
O991763,2024-06-04,C00034,Japan,Chubu,Web,Apparel,Jacket,60.86,2,0.05,0,121.72,115.63
O654866,2025-08-29,C00141,Korea,Busan,Web,Electronics,Headphones,162.7,4,0.05,0,650.8,618.26
O408151,2025-01-21,C00009,USA,Northeast,Marketplace,Apparel,Cap,18.69,1,0.0,0,18.69,18.69
O943006,2023-01-17,C00479,Japan,Kansai,Web,Beauty,Serum,83.24,1,0.0,0,83.24,83.24
O487199,2024-01-05,C00030,Korea,Incheon,Web,Home,Cookware,158.15,4,0.05,0,632.6,600.97
O869676,2023-10-10,C00231,Japan,Kansai,Web,Beauty,Sunscreen,82.91,3,0.0,0,248.73,248.73
O824991,2024-07-26,C00005,USA,Northeast,Marketplace,Grocery,Tea,37.82,4,0.0,0,151.28,151.28
O105878,2023-09-16,C00432,UK,Wales,Mobile,Home,Lamp,123.54,2,0.05,0,247.08,234.73
O938097,2025-07-30,C00078,UK,Wales,Mobile,Grocery,Olive Oil,35.63,1,0.0,0,35.63,35.63
O889101,2023-10-19,C01016,Korea,Daegu,Marketplace,Beauty,Mask,57.72,3,0.0,0,173.16,173.16
O993015,2024-05-23,C00039,USA,West,Web,Sports,Running Shoes,111.34,1,0.0,0,111.34,111.34
O664211,2023-04-30,C00588,USA,Midwest,Store,Electronics,Headphones,271.53,3,0.0,0,814.59,814.59
O728477,2025-06-05,C00041,USA,Midwest,Web,Apparel,Sneakers,44.15,5,0.1,0,220.75,198.68
O340412,2025-06-07,C00004,Germany,Berlin,Web,Grocery,Pasta,11.04,1,0.0,0,11.04,11.04
O236366,2025-02-12,C00206,UK,Northern Ireland,Web,Grocery,Tea,21.86,2,0.15,0,43.72,37.16
O184077,2023-12-09,C00009,USA,South,Marketplace,Beauty,Mask,15.68,5,0.0,0,78.4,78.4
O258773,2023-02-27,C00390,Japan,Kyushu,Marketplace,Electronics,Keyboard,132.83,2,0.0,0,265.66,265.66
O974084,2024-11-23,C00025,UK,Scotland,Mobile,Electronics,Keyboard,327.69,2,0.0,0,655.38,655.38
O347684,2024-02-22,C00305,UK,England,Web,Home,Curtains,121.3,4,0.15,1,485.2,0.0
O126133,2025-08-22,C00062,Korea,Daegu,Web,Grocery,Olive Oil,3.99,1,0.05,0,3.99,3.79
O717918,2024-11-11,C00087,USA,South,Web,Home,Curtains,24.58,1,0.1,0,24.58,22.12
O266157,2024-06-08,C00269,UK,Scotland,Web,Grocery,Pasta,37.02,5,0.15,0,185.1,157.33
O559621,2025-08-19,C00181,USA,South,Web,Beauty,Cleanser,115.15,5,0.0,0,575.75,575.75
O704122,2025-02-18,C00180,USA,South,Mobile,Electronics,Keyboard,274.39,5,0.05,0,1371.95,1303.35
O616036,2024-03-22,C00175,UK,Wales,Mobile,Beauty,Serum,28.71,1,0.05,0,28.71,27.27
O782153,2023-01-19,C00115,UK,England,Marketplace,Home,Lamp,98.34,3,0.1,0,295.02,265.52
O116458,2023-04-01,C00406,USA,West,Mobile,Apparel,Sneakers,56.24,5,0.0,0,281.2,281.2
O339996,2024-03-08,C00020,Japan,Kyushu,Web,Sports,Running Shoes,175.31,5,0.2,0,876.55,701.24
O465295,2024-07-01,C00008,USA,Northeast,Mobile,Apparel,Jacket,87.51,2,0.05,0,175.02,166.27
O763362,2023-01-30,C00270,Germany,Bavaria,Web,Grocery,Cereal,31.85,3,0.15,0,95.55,81.22
O587789,2023-05-04,C00088,Korea,Seoul,Mobile,Sports,Running Shoes,86.99,1,0.0,0,86.99,86.99
O788654,2024-11-16,C00687,USA,South,Mobile,Sports,Yoga Mat,192.86,1,0.0,0,192.86,192.86
O767325,2025-01-01,C00987,Germany,Berlin,Web,Electronics,Headphones,200.21,2,0.0,0,400.42,400.42
O822453,2023-01-30,C00569,Japan,Kansai,Web,Grocery,Tea,18.44,2,0.15,0,36.88,31.35
O647065,2024-05-09,C00092,USA,Northeast,Store,Home,Chair,127.38,5,0.0,0,636.9,636.9
O778528,2023-03-20,C00301,Germany,Berlin,Mobile,Sports,Yoga Mat,135.1,1,0.1,0,135.1,121.59
O711413,2024-12-05,C00025,Korea,Incheon,Mobile,Apparel,Jacket,135.71,3,0.0,0,407.13,407.13
O129396,2025-03-23,C00001,USA,Northeast,Mobile,Sports,Dumbbell,107.21,3,0.0,0,321.63,321.63
O352921,2025-04-26,C00349,Germany,Berlin,Mobile,Apparel,Jacket,140.57,1,0.0,1,140.57,0.0
O903076,2024-08-05,C00351,Japan,Kansai,Web,Sports,Dumbbell,93.88,3,0.1,1,281.64,0.0
O182302,2024-09-04,C00001,Germany,Hamburg,Store,Apparel,T-Shirt,58.82,5,0.0,0,294.1,294.1
O606501,2025-06-21,C00558,Korea,Busan,Marketplace,Grocery,Coffee,13.92,1,0.1,0,13.92,12.53
O789469,2024-08-19,C00617,Korea,Incheon,Web,Sports,Running Shoes,16.4,1,0.1,0,16.4,14.76
O487942,2024-03-10,C00023,Germany,Berlin,Web,Home,Table,213.79,1,0.2,0,213.79,171.03
O261578,2025-01-04,C00001,Japan,Kanto,Mobile,Home,Table,29.02,1,0.05,0,29.02,27.57
O121990,2024-07-29,C00598,Japan,Tohoku,Mobile,Electronics,Smartwatch,167.02,5,0.05,0,835.1,793.34
O694067,2025-03-31,C00003,USA,West,Web,Apparel,Jacket,48.81,1,0.05,0,48.81,46.37
O631719,2024-05-26,C00013,UK,Northern Ireland,Mobile,Sports,Water Bottle,166.84,2,0.0,0,333.68,333.68
O721833,2025-04-26,C00089,Japan,Kyushu,Mobile,Sports,Yoga Mat,205.98,5,0.05,0,1029.9,978.41
O246483,2023-02-13,C00428,Germany,Bavaria,Mobile,Grocery,Pasta,33.22,5,0.15,0,166.1,141.18
O521363,2023-02-05,C00352,Japan,Kyushu,Web,Electronics,Monitor,162.0,1,0.0,0,162.0,162.0
O592906,2023-04-07,C00199,USA,West,Web,Apparel,Sneakers,76.53,2,0.0,0,153.06,153.06
O854308,2024-06-25,C00458,USA,Midwest,Web,Sports,Jersey,63.38,1,0.05,1,63.38,0.0
O270292,2024-11-21,C00204,USA,Midwest,Marketplace,Home,Table,231.76,1,0.1,0,231.76,208.58
O725960,2023-07-30,C00155,Japan,Kyushu,Mobile,Apparel,Jeans,31.03,5,0.0,1,155.15,0.0
O719123,2023-06-01,C00008,Germany,North Rhine-Westphalia,Web,Apparel,Cap,143.51,2,0.15,0,287.02,243.97
O634514,2025-04-17,C00049,Korea,Daegu,Marketplace,Grocery,Tea,33.11,4,0.0,1,132.44,0.0
O179961,2025-01-01,C00052,Germany,Berlin,Web,Grocery,Pasta,29.33,1,0.0,0,29.33,29.33
O206682,2024-09-23,C00001,Germany,North Rhine-Westphalia,Mobile,Electronics,Headphones,320.9,2,0.2,0,641.8,513.44
O640343,2024-04-20,C00039,USA,West,Web,Grocery,Coffee,15.56,2,0.0,0,31.12,31.12
O660526,2024-02-14,C00012,Korea,Daegu,Mobile,Beauty,Serum,41.14,3,0.05,0,123.42,117.25
O679420,2023-01-20,C00003,Germany,Bavaria,Mobile,Grocery,Pasta,17.11,5,0.15,0,85.55,72.72
O796107,2023-07-03,C00091,UK,England,Mobile,Beauty,Mask,28.34,2,0.0,0,56.68,56.68
O455720,2025-05-23,C00013,UK,Wales,Web,Sports,Yoga Mat,167.24,4,0.0,0,668.96,668.96
O366420,2023-11-27,C00009,UK,England,Web,Beauty,Mask,61.2,3,0.2,0,183.6,146.88
O925438,2024-11-17,C00362,Korea,Daegu,Web,Sports,Jersey,196.25,4,0.05,0,785.0,745.75
O723185,2024-11-16,C00413,USA,West,Marketplace,Sports,Yoga Mat,194.7,2,0.2,0,389.4,311.52
O573894,2023-10-29,C00177,Korea,Seoul,Web,Beauty,Serum,25.46,3,0.15,0,76.38,64.92
O602213,2023-07-19,C00009,UK,Northern Ireland,Mobile,Electronics,Smartwatch,126.59,4,0.05,0,506.36,481.04
O775465,2024-11-04,C00151,UK,England,Mobile,Electronics,Mouse,193.72,3,0.0,0,581.16,581.16
O379026,2023-04-02,C00239,UK,Northern Ireland,Web,Home,Lamp,38.52,4,0.0,0,154.08,154.08
O500063,2024-04-26,C00013,Japan,Kansai,Web,Home,Cookware,175.46,1,0.0,1,175.46,0.0
O138739,2025-05-14,C00005,Korea,Daegu,Web,Grocery,Pasta,30.29,2,0.0,0,60.58,60.58
O812542,2024-11-23,C00047,Germany,Hamburg,Mobile,Electronics,Monitor,302.47,1,0.1,0,302.47,272.22
O550608,2025-01-14,C00044,Germany,Bavaria,Marketplace,Grocery,Olive Oil,20.4,1,0.2,0,20.4,16.32
O907659,2023-03-23,C00007,Korea,Gyeonggi,Web,Electronics,Keyboard,345.13,1,0.2,0,345.13,276.1
O367256,2023-07-14,C00009,Japan,Chubu,Marketplace,Home,Chair,155.4,2,0.2,0,310.8,248.64
O471689,2023-09-25,C00070,Japan,Tohoku,Web,Home,Lamp,248.47,2,0.0,0,496.94,496.94
O149138,2023-10-12,C00082,Germany,Bavaria,Web,Beauty,Moisturizer,99.33,4,0.05,0,397.32,377.45
O970623,2023-07-09,C00087,USA,West,Marketplace,Electronics,Smartwatch,302.79,3,0.0,0,908.37,908.37
O408458,2025-08-04,C01085,USA,Midwest,Store,Sports,Water Bottle,37.65,4,0.05,0,150.6,143.07
O237815,2023-06-10,C00002,UK,England,Web,Electronics,Monitor,341.41,5,0.15,0,1707.05,1450.99
O650974,2024-11-20,C00361,Japan,Kansai,Mobile,Sports,Yoga Mat,75.56,4,0.15,0,302.24,256.9
O861551,2024-07-25,C00028,Germany,Bavaria,Store,Beauty,Moisturizer,54.92,3,0.15,0,164.76,140.05
O200088,2024-08-17,C00299,Korea,Incheon,Mobile,Grocery,Cereal,20.12,5,0.0,0,100.6,100.6
O573250,2023-07-29,C00271,UK,Northern Ireland,Mobile,Grocery,Coffee,15.26,2,0.05,0,30.52,28.99
O526367,2023-10-27,C00140,UK,England,Web,Grocery,Tea,7.01,5,0.0,0,35.05,35.05
O224570,2024-08-13,C00149,USA,Northeast,Web,Home,Curtains,57.85,1,0.05,0,57.85,54.96
O348557,2023-10-19,C00180,Korea,Daegu,Mobile,Home,Lamp,202.83,5,0.0,0,1014.15,1014.15
O662798,2024-11-07,C00290,Korea,Daegu,Mobile,Beauty,Cleanser,81.05,2,0.1,0,162.1,145.89
O990537,2023-02-08,C00005,Japan,Tohoku,Web,Beauty,Mask,113.6,4,0.0,0,454.4,454.4
O218183,2023-03-12,C00030,UK,Wales,Web,Sports,Yoga Mat,182.78,2,0.1,0,365.56,329.0
O667021,2024-12-10,C00494,Japan,Kyushu,Web,Home,Table,106.53,2,0.15,0,213.06,181.1
O898735,2024-08-23,C00092,USA,West,Mobile,Home,Chair,198.69,2,0.0,0,397.38,397.38
O780419,2023-02-12,C00006,USA,West,Web,Electronics,Keyboard,251.75,4,0.05,0,1007.0,956.65
O834387,2025-05-25,C00968,Germany,North Rhine-Westphalia,Web,Apparel,Jeans,53.65,1,0.1,0,53.65,48.28
O924883,2023-01-05,C01121,UK,Northern Ireland,Web,Sports,Dumbbell,214.82,1,0.2,0,214.82,171.86
O688882,2025-07-19,C00075,USA,Midwest,Store,Grocery,Olive Oil,37.35,5,0.0,0,186.75,186.75
O133813,2024-12-11,C00085,Germany,North Rhine-Westphalia,Mobile,Beauty,Serum,20.57,1,0.05,0,20.57,19.54
O309686,2025-08-20,C00019,USA,West,Web,Home,Lamp,211.46,4,0.0,0,845.84,845.84
O472227,2025-07-13,C00077,USA,Midwest,Web,Electronics,Keyboard,77.19,2,0.0,0,154.38,154.38
O966521,2023-11-01,C01008,Japan,Kyushu,Web,Electronics,Smartwatch,375.09,2,0.0,0,750.18,750.18
O288466,2025-01-06,C00015,Korea,Daegu,Mobile,Sports,Dumbbell,141.83,2,0.05,0,283.66,269.48
O867846,2023-07-25,C00021,USA,West,Mobile,Beauty,Serum,26.66,2,0.0,0,53.32,53.32
O670988,2024-04-04,C00675,Japan,Tohoku,Mobile,Apparel,Sneakers,125.33,4,0.05,0,501.32,476.25
O743689,2023-08-22,C00035,Korea,Incheon,Mobile,Apparel,Jacket,84.63,5,0.0,0,423.15,423.15
O194297,2024-04-18,C01029,USA,Midwest,Web,Electronics,Mouse,70.84,2,0.0,0,141.68,141.68
O428831,2025-04-29,C00028,USA,Midwest,Web,Sports,Yoga Mat,178.07,1,0.1,0,178.07,160.26
O517701,2024-02-29,C00001,UK,Wales,Web,Beauty,Mask,96.29,1,0.0,0,96.29,96.29
O535749,2023-03-31,C00926,UK,Northern Ireland,Mobile,Apparel,Cap,80.08,4,0.0,0,320.32,320.32
O889704,2023-11-13,C00013,Germany,Berlin,Web,Sports,Jersey,164.07,5,0.0,0,820.35,820.35
O404256,2025-02-05,C00214,Japan,Kanto,Mobile,Grocery,Cereal,4.49,1,0.0,0,4.49,4.49
O881847,2024-05-23,C00002,USA,West,Web,Beauty,Cleanser,43.63,3,0.0,0,130.89,130.89
O864446,2024-06-29,C00291,Germany,Hamburg,Mobile,Apparel,Sneakers,105.89,2,0.1,0,211.78,190.6
O677971,2024-02-24,C00011,USA,South,Web,Electronics,Smartwatch,130.71,2,0.05,0,261.42,248.35
O377994,2023-10-13,C00391,USA,South,Web,Sports,Running Shoes,105.69,5,0.0,0,528.45,528.45
O188996,2024-08-05,C00995,USA,West,Mobile,Beauty,Mask,112.38,2,0.0,0,224.76,224.76
O314479,2024-09-08,C00002,USA,West,Web,Home,Curtains,208.42,2,0.1,0,416.84,375.16
O646037,2025-05-24,C00031,USA,Midwest,Web,Electronics,Smartwatch,245.3,1,0.0,1,245.3,0.0
O292911,2024-08-24,C00242,Japan,Kansai,Web,Sports,Yoga Mat,131.96,5,0.0,0,659.8,659.8
O911670,2025-08-27,C01177,USA,Midwest,Mobile,Grocery,Olive Oil,35.82,5,0.0,0,179.1,179.1
O461045,2025-03-16,C00030,Korea,Busan,Web,Home,Cookware,217.13,5,0.1,0,1085.65,977.09
O353926,2023-03-18,C01167,Germany,Berlin,Marketplace,Apparel,T-Shirt,26.92,2,0.1,0,53.84,48.46
O660670,2024-01-17,C00682,UK,England,Marketplace,Beauty,Sunscreen,60.14,1,0.0,0,60.14,60.14
O240300,2024-01-10,C00247,USA,Midwest,Store,Grocery,Coffee,10.06,5,0.0,0,50.3,50.3
O848483,2023-01-03,C00034,Korea,Daegu,Web,Beauty,Mask,17.32,4,0.1,0,69.28,62.35
O594743,2023-06-26,C00087,UK,Wales,Mobile,Electronics,Smartwatch,152.34,2,0.0,0,304.68,304.68
O932235,2025-01-12,C00248,Germany,Berlin,Web,Apparel,T-Shirt,97.44,1,0.0,0,97.44,97.44
O869132,2023-12-09,C00204,USA,Midwest,Store,Electronics,Mouse,328.03,4,0.1,0,1312.12,1180.91
O172078,2023-05-25,C00019,Japan,Chubu,Mobile,Home,Chair,228.99,5,0.0,0,1144.95,1144.95
O908323,2023-10-07,C00097,Japan,Kanto,Web,Home,Cookware,111.51,1,0.0,0,111.51,111.51
O142469,2023-09-25,C00475,Korea,Incheon,Web,Beauty,Cleanser,55.3,3,0.05,0,165.9,157.6
O813961,2023-06-19,C00060,Korea,Incheon,Store,Sports,Water Bottle,43.88,3,0.05,0,131.64,125.06
O426461,2023-04-09,C00103,Germany,Bavaria,Store,Electronics,Headphones,118.19,3,0.0,0,354.57,354.57
O409991,2025-01-14,C00024,USA,South,Mobile,Grocery,Tea,6.79,2,0.0,0,13.58,13.58
O829092,2025-03-14,C00007,UK,England,Mobile,Apparel,Cap,146.75,2,0.0,0,293.5,293.5
O347313,2024-04-28,C00003,USA,Midwest,Mobile,Beauty,Cleanser,22.29,2,0.0,1,44.58,0.0
O916661,2024-08-22,C00040,UK,Wales,Store,Apparel,Jacket,117.15,5,0.0,0,585.75,585.75
O136356,2025-06-14,C00150,USA,Midwest,Mobile,Home,Cookware,86.26,5,0.0,0,431.3,431.3
O251605,2025-03-31,C00311,Korea,Gyeonggi,Web,Sports,Jersey,123.73,1,0.0,0,123.73,123.73
O421867,2023-02-01,C00003,Germany,Bavaria,Mobile,Electronics,Headphones,355.45,4,0.0,0,1421.8,1421.8
O357183,2025-07-17,C00023,USA,Northeast,Store,Home,Chair,234.68,3,0.0,0,704.04,704.04
O883601,2023-03-07,C00408,Korea,Seoul,Web,Beauty,Sunscreen,34.91,2,0.05,0,69.82,66.33
O911764,2023-01-26,C00004,USA,Midwest,Web,Beauty,Mask,110.06,1,0.05,0,110.06,104.56
O478851,2024-01-28,C01156,Germany,Berlin,Web,Home,Cookware,70.49,4,0.2,0,281.96,225.57
O618234,2024-12-27,C00151,Korea,Incheon,Web,Home,Curtains,203.15,2,0.05,0,406.3,385.98
O404797,2023-03-20,C00857,Germany,Hamburg,Mobile,Grocery,Coffee,3.56,1,0.1,0,3.56,3.2
O466926,2023-10-13,C00263,UK,Northern Ireland,Web,Apparel,Jacket,87.26,5,0.0,0,436.3,436.3
O402903,2023-09-13,C00980,USA,Northeast,Mobile,Home,Chair,184.2,5,0.1,0,921.0,828.9
O319181,2024-01-23,C00182,Korea,Busan,Web,Home,Cookware,211.35,3,0.05,0,634.05,602.35
O724955,2025-08-18,C00016,USA,Midwest,Store,Sports,Running Shoes,186.95,3,0.15,0,560.85,476.72
O201605,2023-11-19,C00391,UK,England,Store,Sports,Yoga Mat,74.16,3,0.2,0,222.48,177.98
O361426,2023-07-23,C00012,Japan,Tohoku,Mobile,Grocery,Cereal,34.57,1,0.0,0,34.57,34.57
O197604,2023-04-30,C00102,UK,Scotland,Mobile,Electronics,Smartwatch,163.28,1,0.15,0,163.28,138.79
O506553,2023-07-12,C00032,USA,Midwest,Web,Electronics,Mouse,131.82,2,0.05,0,263.64,250.46
O706666,2023-05-10,C00388,UK,England,Store,Home,Cookware,10.35,2,0.1,0,20.7,18.63
O566138,2024-07-12,C00310,Germany,Berlin,Mobile,Home,Lamp,66.57,1,0.0,0,66.57,66.57
O748372,2024-02-14,C00559,Germany,North Rhine-Westphalia,Web,Electronics,Keyboard,91.45,1,0.0,0,91.45,91.45
O617274,2024-04-30,C00014,UK,Scotland,Marketplace,Grocery,Coffee,27.97,5,0.1,0,139.85,125.86
O429115,2025-03-21,C01184,Japan,Chubu,Web,Grocery,Tea,8.36,5,0.0,0,41.8,41.8
O920758,2024-07-19,C00402,USA,West,Mobile,Home,Chair,150.49,2,0.05,0,300.98,285.93
O645399,2023-06-01,C00035,Japan,Kanto,Web,Sports,Running Shoes,38.31,4,0.0,0,153.24,153.24
O134427,2024-01-02,C00005,Korea,Incheon,Mobile,Beauty,Cleanser,86.89,1,0.0,0,86.89,86.89
O240430,2023-11-01,C00028,Japan,Chubu,Web,Beauty,Moisturizer,39.98,5,0.1,0,199.9,179.91
O704409,2025-03-16,C00004,Germany,Berlin,Web,Grocery,Tea,14.42,5,0.1,0,72.1,64.89
O118858,2023-10-27,C00136,Germany,Berlin,Mobile,Electronics,Keyboard,274.13,1,0.15,0,274.13,233.01
O255106,2023-05-15,C00004,Germany,North Rhine-Westphalia,Marketplace,Apparel,Cap,141.76,2,0.1,0,283.52,255.17
O189843,2024-12-17,C00046,Japan,Chubu,Web,Home,Table,247.98,2,0.05,0,495.96,471.16
O828644,2024-02-22,C00184,Korea,Gyeonggi,Mobile,Grocery,Coffee,16.22,1,0.15,0,16.22,13.79
O195274,2023-04-04,C00053,Germany,Hamburg,Mobile,Beauty,Cleanser,113.99,2,0.05,0,227.98,216.58
O281313,2024-11-02,C00618,UK,Northern Ireland,Store,Home,Cookware,156.96,4,0.05,0,627.84,596.45
O986292,2023-07-25,C00013,UK,England,Web,Electronics,Headphones,367.26,4,0.15,0,1469.04,1248.68
O208253,2025-04-25,C00080,Japan,Kyushu,Mobile,Beauty,Mask,11.12,1,0.1,0,11.12,10.01
O312412,2025-03-21,C00738,USA,South,Marketplace,Apparel,Jeans,19.48,2,0.1,1,38.96,0.0
O832320,2023-12-26,C00028,Japan,Chubu,Web,Apparel,Jacket,25.07,5,0.05,0,125.35,119.08
O220712,2024-06-25,C00059,UK,England,Web,Grocery,Pasta,32.76,5,0.05,0,163.8,155.61
